2025-03-30 18:49:39 us=115977 DEPRECATED OPTION: --cipher set to 'AES-256-CBC' but missing in --data-ciphers (AES-256-GCM:AES-128-GCM:CHACHA20-POLY1305). OpenVPN ignores --cipher for cipher negotiations. 
2025-03-30 18:49:39 us=117053 Note: Kernel support for ovpn-dco missing, disabling data channel offload.
2025-03-30 18:49:39 us=117070 WARNING: file '/usr/local/cyberghost/certs/openvpn/client.key' is group or others accessible
2025-03-30 18:49:39 us=117078 Current Parameter Settings:
2025-03-30 18:49:39 us=117082   config = '[UNDEF]'
2025-03-30 18:50:47 us=29807 TLS: Initial packet from [AF_INET]185.246.209.155:443, sid=1d9b5d65 aae99866
2025-03-30 18:50:47 us=121034 VERIFY OK: depth=1, C=RO, L=Bucharest, O=CyberGhost S.A., CN=CyberGhost Root CA, emailAddress=info@cyberghost.ro
2025-03-30 18:50:47 us=121382 VERIFY KU OK
2025-03-30 18:50:47 us=121396 Validating certificate extended key usage
2025-03-30 18:50:47 us=121404 ++ Certificate has EKU (str) TLS Web Server Authentication, expects TLS Web Server Authentication
2025-03-30 18:50:47 us=121411 VERIFY EKU OK
2025-03-30 18:50:47 us=121419 VERIFY OK: depth=0, CN=chicago-rack404.nodes.gen4.ninja
2025-03-30 18:50:47 us=335142 Control Channel: TLSv1.3, cipher TLSv1.3 TLS_AES_256_GCM_SHA384, peer certificate: 4096 bits RSA, signature: RSA-SHA256, peer temporary key: 253 bits X25519
2025-03-30 18:50:47 us=335220 [chicago-rack404.nodes.gen4.ninja] Peer Connection Initiated with [AF_INET]185.246.209.155:443
2025-03-30 18:50:47 us=335237 TLS: move_session: dest=TM_ACTIVE src=TM_INITIAL reinit_src=1
2025-03-30 18:50:47 us=335315 TLS: tls_multi_process: initial untrusted session promoted to trusted
2025-03-30 18:50:47 us=501316 PUSH: Received control message: 'PUSH_REPLY,redirect-gateway def1,route-ipv6 2000::/3,dhcp-option DNS 10.0.0.243,route-gateway 10.10.5.1,topology subnet,ifconfig 10.10.5.142 255.255.255.0,peer-id 0,cipher AES-128-GCM'
2025-03-30 18:50:47 us=501509 OPTIONS IMPORT: --ifconfig/up options modified
2025-03-30 18:50:47 us=501522 OPTIONS IMPORT: route options modified
2025-03-30 18:50:47 us=501530 OPTIONS IMPORT: route-related options modified
2025-03-30 18:50:47 us=501537 OPTIONS IMPORT: --ip-win32 and/or --dhcp-option options modified
2025-03-30 18:50:47 us=501545 Preserving previous TUN/TAP instance: tun0
2025-03-30 18:50:47 us=501577 /usr/local/cyberghost/update-systemd-resolved tun0 1500 0 10.10.5.142 255.255.255.0 restart
dhcp-option DOMAIN-ROUTE .
dhcp-option DNS 10.0.0.243
2025-03-30 18:50:47 us=509305 Data Channel MTU parms [ mss_fix:1386 max_frag:0 tun_mtu:1500 tun_max_mtu:1600 headroom:136 payload:1768 tailroom:562 ET:0 ]
2025-03-30 18:50:47 us=509659 Outgoing Data Channel: Cipher 'AES-128-GCM' initialized with 128 bit key
2025-03-30 18:50:47 us=509680 Incoming Data Channel: Cipher 'AES-128-GCM' initialized with 128 bit key
2025-03-30 18:50:47 us=509697 Initialization Sequence Completed
2025-03-30 18:50:47 us=509706 Data Channel: cipher 'AES-128-GCM', peer-id: 0
2025-03-30 18:50:47 us=509715 Timers: ping 15, ping-restart 60
